model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
CNN,mnist,10,25088,677,25088,27625,[3],[1.],22.79333496166111,[3],[1.],22.793327,507,3088,25088
CNN,mnist,10,25088,678,25088,27709,[7],[0.99999983],19.12773912743375,[7],[0.99999976],19.127731,225,3237,25088
CNN,mnist,10,25088,679,25088,28642,[7],[0.9981797],14.165995085555126,[7],[0.99978966],14.164381,266,4938,25088
CNN,mnist,10,25088,680,25088,32063,[8],[0.99999978],19.521980503722215,[8],[0.99999976],19.52198,263,8359,25088
CNN,mnist,10,25088,681,25088,33254,[6],[0.99985332],13.840328044783373,[6],[0.9999536],13.840226,266,9550,25088
CNN,mnist,10,25088,682,25088,30101,[6],[0.99999445],14.172963924162302,[6],[0.99999094],14.172971,266,6397,25088
CNN,mnist,10,25088,683,25088,30832,[4],[0.9999931],18.366029006958726,[4],[0.9999927],18.366032,266,7128,25088
CNN,mnist,10,25088,684,25088,28787,[1],[0.99999179],15.863711934011146,[1],[0.99999595],15.8637085,198,4110,25088
CNN,mnist,10,25088,685,25088,27820,[7],[0.99999959],23.109272410645993,[7],[0.99999976],23.109264,327,3348,25088
CNN,mnist,10,25088,686,25088,34184,[2],[0.99999507],15.18282810946233,[2],[0.9999989],15.182822,338,9112,25088
CNN,mnist,10,25088,687,25088,27398,[9],[0.99999999],21.747745519346054,[9],[1.],21.747746,338,2721,25088
CNN,mnist,10,25088,688,25088,27260,[1],[0.99986374],13.601158989058206,[1],[0.9999881],13.60104,225,2583,25088
CNN,mnist,10,25088,689,25088,29766,[4],[0.99999766],17.180189569449556,[4],[0.999998],17.180187,338,5294,25088
CNN,mnist,10,25088,690,25088,29492,[3],[0.99997067],17.181757692916776,[3],[0.9999045],17.18182,507,4705,25088
CNN,mnist,10,25088,691,25088,28864,[5],[0.99999889],18.863125958789848,[5],[0.99999785],18.86313,446,5100,25088
CNN,mnist,10,25088,692,25088,29471,[3],[0.99999518],17.408471154765557,[3],[0.99999905],17.408464,338,5486,25088
CNN,mnist,10,25088,693,25088,27125,[7],[0.99999343],16.907509695406883,[7],[0.99999964],16.907501,225,2448,25088
CNN,mnist,10,25088,694,25088,26777,[9],[0.99999998],19.045276666546496,[9],[0.9999999],19.045273,338,2100,25088
CNN,mnist,10,25088,695,25088,29468,[3],[0.99997777],17.717105203657905,[3],[0.99999905],17.717072,507,6456,25088
CNN,mnist,10,25088,696,25088,31968,[2],[0.99999631],17.64869677364979,[2],[0.9999999],17.648695,350,8199,25088
CNN,mnist,10,25088,697,25088,28839,[8],[0.99999997],23.367069276146676,[8],[1.],23.367062,338,4367,25088
CNN,mnist,10,25088,698,25088,28662,[6],[0.99999986],20.343870305541135,[6],[1.],20.343872,384,4190,25088
CNN,mnist,10,25088,699,25088,30667,[3],[0.99999999],20.91864396480179,[3],[1.],20.918642,507,6943,25088
