model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
CNN,eurosat,10,25088,729,64,118,[2],[0.99999981],21.109020420047354,[2],[0.99999714],21.109022,486,160,64
CNN,eurosat,10,25088,730,112,211,[6],[0.99999934],25.286265083778822,[6],[0.9999995],25.286264,505,160,112
CNN,eurosat,10,25088,731,216,405,[4],[1.],34.27041244506836,[4],[1.],34.270416,405,160,216
CNN,eurosat,10,25088,732,108,198,[2],[0.99999949],17.478638206913455,[2],[0.99959093],17.479044,874,160,108
CNN,eurosat,10,25088,733,453,858,[4],[1.],61.83943176269531,[4],[1.],61.83943,816,160,453
CNN,eurosat,10,25088,734,48,216,[2],[0.98784695],11.390714137494255,[2],[0.98794824],11.39061,436,184,48
CNN,eurosat,10,25088,735,113,212,[7],[1.],21.388069153789417,[7],[1.],21.388071,314,160,113
CNN,eurosat,10,25088,736,80,428,[5],[0.52967032],7.05418641698555,[5],[0.53242093],7.049007,642,294,80
CNN,eurosat,10,25088,737,151,286,[7],[1.],24.05022811913952,[7],[1.],24.050226,422,160,151
CNN,eurosat,10,25088,738,96,249,[3],[0.99998565],17.03043655791916,[3],[0.9998498],17.030573,738,200,96
CNN,eurosat,10,25088,739,96,229,[2],[0.99863],16.962703257030697,[2],[0.99939406],16.961939,669,200,96
CNN,eurosat,10,25088,740,76,157,[9],[0.99909989],17.49049020572476,[9],[0.99852425],17.491066,609,160,76
CNN,eurosat,10,25088,741,145,271,[7],[1.],25.824510574378404,[7],[1.],25.82451,412,160,145
CNN,eurosat,10,25088,742,96,234,[1],[0.99964725],17.11544413612828,[1],[0.9994324],17.11566,649,216,96
CNN,eurosat,10,25088,743,268,502,[9],[1.],130.9940948486328,[9],[1.],130.99408,502,184,268
CNN,eurosat,10,25088,744,127,235,[7],[0.99999994],18.748910966724754,[7],[0.99999976],18.748913,345,160,127
CNN,eurosat,10,25088,745,92,173,[2],[0.99999999],29.54082299273864,[2],[0.99999833],29.540827,733,160,92
CNN,eurosat,10,25088,746,92,227,[1],[0.99976982],22.986394296161443,[1],[0.99963903],22.986525,469,220,92
CNN,eurosat,10,25088,747,97,178,[7],[1.],27.464942932132217,[7],[1.],27.464945,281,160,97
CNN,eurosat,10,25088,748,92,173,[5],[0.99109377],34.74955433815441,[5],[1.],34.74061,286,160,92
CNN,eurosat,10,25088,749,173,326,[7],[1.],21.835817337132845,[7],[1.],21.83582,438,160,173
CNN,eurosat,10,25088,750,96,199,[2],[0.99997454],28.07638043831711,[2],[0.9999995],28.076355,612,176,96
CNN,eurosat,10,25088,751,192,385,[3],[0.99999984],19.05302826807599,[3],[0.99999034],19.053038,661,200,192
CNN,eurosat,10,25088,752,80,224,[6],[0.79774112],20.144885940882936,[6],[0.9911055],19.927849,432,200,80
CNN,eurosat,10,25088,753,96,184,[8],[0.99999974],18.47589519189972,[8],[0.9999995],18.475897,627,160,96
CNN,eurosat,10,25088,754,172,363,[4],[0.99998399],14.679189480760702,[4],[0.9979984],14.681176,622,220,172
CNN,eurosat,10,25088,755,92,209,[2],[0.99942221],15.137615230060968,[2],[0.99891734],15.138121,742,176,92
CNN,eurosat,10,25088,756,128,240,[8],[0.99999936],23.13224856529279,[8],[0.9686364],23.164112,344,160,128
CNN,eurosat,10,25088,757,144,280,[5],[0.99998026],27.825974179053674,[5],[0.9999988],27.825956,581,176,144
CNN,eurosat,10,25088,758,201,381,[0],[1.],339.78955078125,[0],[1.],339.78955,381,200,201
CNN,eurosat,10,25088,759,132,271,[9],[1.],66.21524810791023,[9],[1.],66.21525,716,184,132
CNN,eurosat,10,25088,760,64,234,[2],[0.51444136],14.243539707952634,[2],[0.5143844],14.243651,378,264,64
CNN,eurosat,10,25088,761,464,878,[9],[1.],279.03204345703125,[9],[1.],279.03207,878,160,464
CNN,eurosat,10,25088,762,92,180,[1],[0.99999958],31.42465251993514,[1],[0.9999995],31.42465,461,160,92
CNN,eurosat,10,25088,763,604,1144,[9],[1.],520.857666015625,[9],[1.],520.85767,1144,176,604
CNN,eurosat,10,25088,764,284,536,[4],[1.],31.845407485969695,[4],[1.],31.84541,536,184,284
CNN,eurosat,10,25088,765,124,256,[1],[0.99990107],21.073171371474757,[1],[0.99999213],21.073078,946,184,124
CNN,eurosat,10,25088,766,177,337,[7],[0.99980455],14.278803794001263,[7],[0.99401253],14.284612,595,244,177
CNN,eurosat,10,25088,767,80,260,[1],[0.99349226],16.400499500925303,[1],[0.99327457],16.400719,614,256,80
CNN,eurosat,10,25088,768,108,198,[6],[0.99999839],22.76480263451017,[6],[0.99995613],22.764845,515,160,108
CNN,eurosat,10,25088,769,92,180,[1],[1.],36.601604462636715,[1],[1.],36.6016,461,160,92
CNN,eurosat,10,25088,770,112,211,[0],[0.99999878],23.51386382702988,[0],[0.999984],23.513878,585,160,112
CNN,eurosat,10,25088,771,104,302,[0],[0.50668893],18.294937891222105,[0],[0.50676125],18.294798,713,344,104
CNN,eurosat,10,25088,772,48,208,[9],[0.90724515],6.824442948590779,[9],[0.9094047],6.8220654,408,160,48
CNN,eurosat,10,25088,773,136,253,[7],[0.99999901],15.034728082990668,[7],[0.99999535],15.034732,389,160,136
CNN,eurosat,10,25088,774,64,158,[2],[0.99961991],25.11568320049804,[2],[0.9996711],25.115631,292,200,64
CNN,eurosat,10,25088,775,128,292,[8],[0.99985885],15.523025524806856,[8],[0.9992218],15.523661,798,220,128
CNN,eurosat,10,25088,776,128,346,[8],[0.51837752],17.189396325181782,[8],[0.5191109],17.187983,634,290,128
CNN,eurosat,10,25088,777,128,260,[8],[0.99999955],16.938568564716427,[8],[0.99830973],16.940258,701,160,128
CNN,eurosat,10,25088,778,148,276,[7],[0.99999899],16.17696672420498,[7],[0.99999964],16.176966,540,160,148
CNN,eurosat,10,25088,779,124,236,[5],[1.],54.186935424994516,[5],[1.],54.186935,629,160,124
CNN,eurosat,10,25088,780,168,312,[2],[1.],49.64194488605834,[2],[1.],49.641945,994,160,168
CNN,eurosat,10,25088,781,108,238,[1],[0.99998403],30.602135418712646,[1],[0.9999962],30.602125,590,200,108
CNN,eurosat,10,25088,782,80,160,[6],[0.99883914],37.0863933162063,[6],[0.9999999],37.085236,286,160,80
CNN,eurosat,10,25088,783,184,346,[9],[1.],46.24710464477669,[9],[1.],46.247105,573,160,184
CNN,eurosat,10,25088,784,113,212,[7],[1.],26.909324646006763,[7],[1.],26.909325,427,160,113
CNN,eurosat,10,25088,785,95,205,[5],[0.99941157],20.31894797511122,[5],[0.99998224],20.318377,426,176,95
CNN,eurosat,10,25088,786,284,691,[2],[0.99976613],46.70086408521745,[2],[0.9997948],46.700832,691,372,284
CNN,eurosat,10,25088,787,112,425,[5],[0.845324],4.894374633807939,[5],[0.82474506],4.91902,850,200,112
CNN,eurosat,10,25088,788,76,157,[1],[0.99999884],26.203702176686672,[1],[0.9999999],26.203701,415,160,76
CNN,eurosat,10,25088,789,96,264,[3],[0.95941198],20.16384834270273,[3],[0.95941186],20.163847,264,290,96
CNN,eurosat,10,25088,790,156,300,[0],[0.99979066],22.361379177365134,[0],[0.9994647],22.361706,485,160,156
CNN,eurosat,10,25088,791,128,236,[8],[1.],35.95339965821864,[8],[1.],35.9534,299,160,128
CNN,eurosat,10,25088,792,96,222,[2],[0.99749682],20.697593747956827,[2],[0.9995913],20.695496,450,208,96
CNN,eurosat,10,25088,793,95,176,[7],[0.99999722],14.495717921605811,[7],[0.99999905],14.495715,321,160,95
CNN,eurosat,10,25088,794,148,274,[7],[0.99999999],22.85241318652359,[7],[1.],22.852411,408,160,148
CNN,eurosat,10,25088,795,48,132,[5],[0.99999325],23.791007114654054,[5],[0.9999949],23.791006,220,160,48
CNN,eurosat,10,25088,796,96,323,[2],[0.99073367],12.65787673219534,[2],[0.9936592],12.654927,649,256,96
CNN,eurosat,10,25088,797,64,118,[2],[0.99999878],19.322282106214907,[2],[0.99999964],19.32228,424,160,64
CNN,eurosat,10,25088,798,144,280,[3],[0.99999984],21.72798172437274,[3],[0.9999894],21.727993,445,176,144
CNN,eurosat,10,25088,799,124,352,[0],[0.77214634],17.670951867241282,[0],[0.7729132],17.66996,685,290,124
